dataset,layer,mean_gold_logit,mean_gold_margin,mean_gold_prob,mean_gold_rank,mean_median_gold_rank,mean_token_count,median_gold_margin,median_gold_rank,method,n_rows,n_samples,receiver_prompt_mode,token_group
gsm8k,31,15.843300023123307,0.41608212967804625,0.5697628400699228,95.66659556780047,1.03125,120.828125,0.33677097891917074,53.44044729542303,native,64,64,context_aware,all_answer_tokens
gsm8k,32,18.420152835426588,2.245983172959564,0.6464025997153687,46.06570786234558,1.0,120.828125,2.316051087811047,31.63496376811594,native,64,64,context_aware,all_answer_tokens
gsm8k,33,20.010136135712965,4.324102420505439,0.7108841021886796,27.444796488235344,1.0,120.828125,4.243691068688419,13.520120724346077,native,64,64,context_aware,all_answer_tokens
gsm8k,34,19.000914790308425,5.3049428847780575,0.7559383190944208,6.347870421121113,1.0,120.828125,5.113632571487898,5.767676767676768,native,64,64,context_aware,all_answer_tokens
gsm8k,35,41.07039173222995,6.265004095455646,0.6907689273837877,38.03800247234939,1.0,120.828125,5.970717725704429,18.49131054131054,native,64,64,context_aware,all_answer_tokens
gsm8k,0,1.0633650371147394,-13.605862202684555,0.00020964149061461466,88431.87825784544,99986.65625,46.140625,-13.351027103892545,85760.85359675785,native,64,64,context_aware,critical_tokens
gsm8k,1,1.0618186300349846,-13.867023629391133,8.660024722239716e-06,105444.23355510407,120936.0234375,46.140625,-13.71129945410551,106294.84517304189,native,64,64,context_aware,critical_tokens
gsm8k,2,0.33809373717322566,-14.328065007373958,3.6332128393860364e-06,113585.06256996022,129465.6953125,46.140625,-14.226548377361544,112492.74761904762,native,64,64,context_aware,critical_tokens
gsm8k,3,-0.12764950092468882,-14.28482395462783,1.3705250967985151e-06,114224.3190378065,130366.4765625,46.140625,-14.182468903370392,112052.70571428572,native,64,64,context_aware,critical_tokens
gsm8k,4,-0.3214866210109362,-12.34921212654759,1.9797904904351557e-06,111868.50097755136,129034.4609375,46.140625,-12.223682480303982,111745.68451143452,native,64,64,context_aware,critical_tokens
gsm8k,5,-0.03866691859774136,-10.809521466183,3.950959020091647e-06,99128.29061603476,117140.6796875,46.140625,-10.738025090869328,98901.46055900621,native,64,64,context_aware,critical_tokens
gsm8k,6,-0.36226183087210045,-11.067515748472971,2.7830534609621657e-06,101087.22600048265,116199.4375,46.140625,-11.130477707107346,101193.45787545788,native,64,64,context_aware,critical_tokens
gsm8k,7,-0.6547245863377333,-11.306786773076128,2.0728562137166292e-06,104842.32090520737,119310.8515625,46.140625,-11.309440349620548,105465.24786324786,native,64,64,context_aware,critical_tokens
gsm8k,8,-0.6331404326981567,-11.378092679341266,3.3232151415265457e-06,94117.9182478373,104144.5859375,46.140625,-11.336159991402912,93579.81277056277,native,64,64,context_aware,critical_tokens
gsm8k,9,-0.0708819179350142,-11.226613897868633,5.8237629444480824e-06,82003.26602217925,81575.078125,46.140625,-11.254631643149605,82667.98738965951,native,64,64,context_aware,critical_tokens
gsm8k,10,-0.28657231587470594,-10.851115683857525,7.55070257789946e-06,78371.16098439325,76930.3125,46.140625,-10.819678040507444,78062.3294871795,native,64,64,context_aware,critical_tokens
gsm8k,11,-0.6043671876891913,-10.930453745584229,8.343700228713127e-06,81446.68019583735,81895.296875,46.140625,-10.88971331402972,80545.91269841269,native,64,64,context_aware,critical_tokens
gsm8k,12,-0.3100877534131678,-9.856409697130871,1.9683977538127784e-05,63859.5174563618,56543.515625,46.140625,-9.799752679354903,62512.25877369907,native,64,64,context_aware,critical_tokens
gsm8k,13,0.16729128308821625,-8.964615797602866,7.20322503352505e-05,44892.73990506531,28027.40625,46.140625,-8.893381480762596,43326.02055702917,native,64,64,context_aware,critical_tokens
gsm8k,14,-0.32825955175251414,-8.623629967413741,5.707292476438842e-05,47215.71328701936,29361.890625,46.140625,-8.476919269769539,46499.17336394948,native,64,64,context_aware,critical_tokens
gsm8k,15,-0.21852551938134918,-8.587531956938163,0.0001437821235457433,42559.61670094867,26062.03125,46.140625,-8.425503853039864,41475.465465465466,native,64,64,context_aware,critical_tokens
gsm8k,16,0.06344181006140236,-7.860914776124496,0.0002585430769732735,31657.18160442795,15667.28125,46.140625,-7.722079594930014,29493.089743589742,native,64,64,context_aware,critical_tokens
gsm8k,17,0.5191976483147986,-7.2932678498634145,0.0005493067226799851,22748.865665065714,9359.4296875,46.140625,-7.210334332784017,20414.808333333334,native,64,64,context_aware,critical_tokens
gsm8k,18,1.124367067554848,-6.68333097091234,0.001498786708324951,16191.479026924917,4235.90625,46.140625,-6.706194559733072,14227.70929054054,native,64,64,context_aware,critical_tokens
gsm8k,19,1.5413816611341673,-6.366186423218047,0.001848767045050985,10843.13827284408,2626.4609375,46.140625,-6.356054578508649,9085.615384615385,native,64,64,context_aware,critical_tokens
gsm8k,20,2.267670192520003,-5.880982091091992,0.004539023269484969,7889.066038276116,1217.234375,46.140625,-5.840490114121209,6433.878341194968,native,64,64,context_aware,critical_tokens
gsm8k,21,2.658873498239829,-5.548037549829914,0.008341180399949034,8442.032578537273,974.734375,46.140625,-5.489079592198047,6672.654356060606,native,64,64,context_aware,critical_tokens
gsm8k,22,4.2307269707124,-4.458488102721497,0.039331482875776314,4611.311110448517,247.1171875,46.140625,-4.332056757229477,3887.2006289308174,native,64,64,context_aware,critical_tokens
gsm8k,23,5.6813371172452145,-3.3140988568333007,0.0777929461120552,1599.6204835255824,30.9453125,46.140625,-3.487893216969165,769.2440476190476,native,64,64,context_aware,critical_tokens
gsm8k,24,6.7630360815607125,-2.1529522969953603,0.15210972112621468,814.259721330464,6.671875,46.140625,-2.080488435412872,245.42228084415586,native,64,64,context_aware,critical_tokens
gsm8k,25,7.242872570337133,-1.8986719377528691,0.1823071795105345,476.8035879139159,4.4375,46.140625,-1.8063025841346154,74.6056466302368,native,64,64,context_aware,critical_tokens
gsm8k,26,7.9169549337422955,-1.3451787002253628,0.26149756411244846,291.25006924208867,2.8046875,46.140625,-1.1354932042210932,45.227616645649434,native,64,64,context_aware,critical_tokens
gsm8k,27,9.10117083634845,-0.7422268804414156,0.346985471654253,167.49106639378192,1.6796875,46.140625,-0.5613467261904761,29.059682377049178,native,64,64,context_aware,critical_tokens
gsm8k,28,9.631404731348903,-0.9992274080458937,0.4109219924754887,186.55149400847125,1.71875,46.140625,-0.878026920995671,50.96739130434783,native,64,64,context_aware,critical_tokens
gsm8k,29,11.548579029893217,0.2922683882200631,0.589714075124058,121.71096580104287,1.0859375,46.140625,0.42634277343750004,66.15045592705167,native,64,64,context_aware,critical_tokens
gsm8k,30,12.121346308897015,1.146063630849498,0.637262694824753,117.88062198250732,1.03125,46.140625,1.2637712538161465,47.50854700854701,native,64,64,context_aware,critical_tokens
gsm8k,31,12.705583280937354,1.2353533421013296,0.6430679359103213,112.95883768395414,1.078125,46.140625,1.3368902067632535,59.899585921325055,native,64,64,context_aware,critical_tokens
gsm8k,32,16.457832720922838,4.422285186805986,0.7393028542973342,75.70028638379796,1.0078125,46.140625,4.586120504249585,24.76923076923077,native,64,64,context_aware,critical_tokens
gsm8k,33,19.751689298110154,7.4896870845789705,0.8082579265344114,46.67731937796838,1.0,46.140625,7.69603587962963,10.741758241758241,native,64,64,context_aware,critical_tokens
gsm8k,34,21.111570280773535,9.973724569520675,0.8861742763820388,1.383481685934584,1.0,46.140625,10.209141292735044,1.2554347826086958,native,64,64,context_aware,critical_tokens
gsm8k,35,46.63297321186529,13.462196038642002,0.9048425665214187,8.528110857829642,1.0,46.140625,13.150348932676518,1.45,native,64,64,context_aware,critical_tokens
gsm8k,0,0.9599370956420898,-13.28615665435791,1.1777109969017541e-07,108706.640625,108706.640625,1.0,-13.41015625,117053.5,native,64,64,context_aware,first_answer_token
gsm8k,1,0.05770683288574219,-17.129793167114258,1.018463910021437e-08,138252.421875,138252.421875,1.0,-17.146240234375,145472.0,native,64,64,context_aware,first_answer_token
gsm8k,2,0.1311492919921875,-17.023147583007812,1.0620102768458596e-08,138236.515625,138236.515625,1.0,-17.038818359375,145348.0,native,64,64,context_aware,first_answer_token
gsm8k,3,0.7219481468200684,-17.94992685317993,2.618926714599882e-08,131945.21875,131945.21875,1.0,-17.744140625,140627.0,native,64,64,context_aware,first_answer_token
gsm8k,4,1.1873054504394531,-14.033397674560547,2.7290606934558294e-07,115853.671875,115853.671875,1.0,-13.828125,119442.0,native,64,64,context_aware,first_answer_token
gsm8k,5,1.4430007934570312,-9.197624206542969,2.1890749927755415e-06,81486.078125,81486.078125,1.0,-8.953125,76862.5,native,64,64,context_aware,first_answer_token
gsm8k,6,1.800048828125,-9.340576171875,3.514454590569649e-06,63893.453125,63893.453125,1.0,-9.27734375,63128.0,native,64,64,context_aware,first_answer_token
gsm8k,7,2.3806686401367188,-8.701362609863281,5.507893803199937e-06,48107.71875,48107.71875,1.0,-8.4296875,36041.0,native,64,64,context_aware,first_answer_token
gsm8k,8,2.1108322143554688,-10.177253723144531,1.1484273162158665e-05,47166.015625,47166.015625,1.0,-9.96875,37549.0,native,64,64,context_aware,first_answer_token
gsm8k,9,1.1767807006835938,-10.561500549316406,6.173094979550209e-06,71715.375,71715.375,1.0,-10.41796875,68219.5,native,64,64,context_aware,first_answer_token
gsm8k,10,0.6048593521118164,-13.004515647888184,1.2622144439505822e-06,84289.46875,84289.46875,1.0,-13.142578125,91770.0,native,64,64,context_aware,first_answer_token
gsm8k,11,1.1181477308273315,-12.686539769172668,1.833590912771535e-06,78083.5625,78083.5625,1.0,-12.828125,84542.5,native,64,64,context_aware,first_answer_token
gsm8k,12,1.6060867309570312,-10.086296081542969,8.294728453331346e-06,45190.140625,45190.140625,1.0,-9.62890625,31708.0,native,64,64,context_aware,first_answer_token
gsm8k,13,1.2977886199951172,-9.573305130004883,9.675906886441599e-06,44207.859375,44207.859375,1.0,-9.32421875,35640.0,native,64,64,context_aware,first_answer_token
gsm8k,14,2.3236923217773438,-8.320838928222656,4.546380899206337e-05,15160.421875,15160.421875,1.0,-8.28125,6183.0,native,64,64,context_aware,first_answer_token
gsm8k,15,2.1933536529541016,-8.542974472045898,8.349313311889484e-05,24456.921875,24456.921875,1.0,-7.96875,5173.5,native,64,64,context_aware,first_answer_token
gsm8k,16,2.3172760009765625,-9.597763061523438,0.00012225492375070313,20166.71875,20166.71875,1.0,-8.703125,3072.0,native,64,64,context_aware,first_answer_token
gsm8k,17,1.9388351440429688,-9.781867980957031,0.00018500940206858663,16040.71875,16040.71875,1.0,-9.2578125,1770.0,native,64,64,context_aware,first_answer_token
gsm8k,18,1.0824317932128906,-10.60116195678711,7.100047044983349e-05,23301.359375,23301.359375,1.0,-10.1640625,3724.0,native,64,64,context_aware,first_answer_token
gsm8k,19,1.4013957977294922,-9.524385452270508,0.00012749103422610153,16303.6875,16303.6875,1.0,-8.609375,1295.5,native,64,64,context_aware,first_answer_token
gsm8k,20,1.3644027709960938,-10.000831604003906,0.00012025899509138238,11052.9375,11052.9375,1.0,-9.568359375,1630.5,native,64,64,context_aware,first_answer_token
gsm8k,21,1.7413253784179688,-7.517463684082031,0.0007645432178997602,9387.953125,9387.953125,1.0,-7.109375,491.0,native,64,64,context_aware,first_answer_token
gsm8k,22,2.0887413024902344,-7.425907135009766,0.002255901570044433,9093.0,9093.0,1.0,-6.6796875,237.0,native,64,64,context_aware,first_answer_token
gsm8k,23,2.7749547958374023,-8.314888954162598,0.0023393484936188313,3315.625,3315.625,1.0,-7.9296875,199.5,native,64,64,context_aware,first_answer_token
gsm8k,24,2.744598388671875,-7.901885986328125,0.0016384919525213593,2018.328125,2018.328125,1.0,-7.5390625,177.0,native,64,64,context_aware,first_answer_token
gsm8k,25,3.8873634338378906,-7.908535003662109,0.004909579336370436,2152.0625,2152.0625,1.0,-7.7734375,78.5,native,64,64,context_aware,first_answer_token
gsm8k,26,4.076416015625,-4.942138671875,0.03729988704161835,1121.296875,1121.296875,1.0,-4.734375,37.5,native,64,64,context_aware,first_answer_token
gsm8k,27,4.087409973144531,-5.133293151855469,0.05417585144424947,1021.140625,1021.140625,1.0,-5.40625,48.0,native,64,64,context_aware,first_answer_token
gsm8k,28,4.734417915344238,-5.571246147155762,0.07750121706011656,1150.390625,1150.390625,1.0,-5.6875,34.5,native,64,64,context_aware,first_answer_token
gsm8k,29,5.04180908203125,-5.04803466796875,0.08863409809734679,1121.09375,1121.09375,1.0,-5.359375,29.5,native,64,64,context_aware,first_answer_token
gsm8k,30,4.9698486328125,-4.3089599609375,0.08540683270752991,907.828125,907.828125,1.0,-4.609375,21.5,native,64,64,context_aware,first_answer_token
gsm8k,31,5.445148468017578,-5.128093719482422,0.1250406017072958,226.703125,226.703125,1.0,-5.75,25.0,native,64,64,context_aware,first_answer_token
gsm8k,32,6.4528045654296875,-5.3235626220703125,0.09634782308614298,133.28125,133.28125,1.0,-5.5625,24.5,native,64,64,context_aware,first_answer_token
gsm8k,33,6.7996826171875,-4.9151611328125,0.07968239484536177,60.859375,60.859375,1.0,-5.21875,22.0,native,64,64,context_aware,first_answer_token
gsm8k,34,7.91888427734375,-3.66607666015625,0.09839287844539868,45.984375,45.984375,1.0,-3.140625,10.5,native,64,64,context_aware,first_answer_token
gsm8k,35,31.140625,-4.7734375,0.15842556446935613,38.890625,38.890625,1.0,-4.9375,7.5,native,64,64,context_aware,first_answer_token
gsm8k,0,1.0633650371147394,-13.605862202684555,0.00020964149061461466,88431.87825784544,99986.65625,46.140625,-13.351027103892545,85760.85359675785,native,64,64,context_aware,numeric_tokens
gsm8k,1,1.0618186300349846,-13.867023629391133,8.660024722239716e-06,105444.23355510407,120936.0234375,46.140625,-13.71129945410551,106294.84517304189,native,64,64,context_aware,numeric_tokens
gsm8k,2,0.33809373717322566,-14.328065007373958,3.6332128393860364e-06,113585.06256996022,129465.6953125,46.140625,-14.226548377361544,112492.74761904762,native,64,64,context_aware,numeric_tokens
gsm8k,3,-0.12764950092468882,-14.28482395462783,1.3705250967985151e-06,114224.3190378065,130366.4765625,46.140625,-14.182468903370392,112052.70571428572,native,64,64,context_aware,numeric_tokens
gsm8k,4,-0.3214866210109362,-12.34921212654759,1.9797904904351557e-06,111868.50097755136,129034.4609375,46.140625,-12.223682480303982,111745.68451143452,native,64,64,context_aware,numeric_tokens
gsm8k,5,-0.03866691859774136,-10.809521466183,3.950959020091647e-06,99128.29061603476,117140.6796875,46.140625,-10.738025090869328,98901.46055900621,native,64,64,context_aware,numeric_tokens
gsm8k,6,-0.36226183087210045,-11.067515748472971,2.7830534609621657e-06,101087.22600048265,116199.4375,46.140625,-11.130477707107346,101193.45787545788,native,64,64,context_aware,numeric_tokens
gsm8k,7,-0.6547245863377333,-11.306786773076128,2.0728562137166292e-06,104842.32090520737,119310.8515625,46.140625,-11.309440349620548,105465.24786324786,native,64,64,context_aware,numeric_tokens
gsm8k,8,-0.6331404326981567,-11.378092679341266,3.3232151415265457e-06,94117.9182478373,104144.5859375,46.140625,-11.336159991402912,93579.81277056277,native,64,64,context_aware,numeric_tokens
gsm8k,9,-0.0708819179350142,-11.226613897868633,5.8237629444480824e-06,82003.26602217925,81575.078125,46.140625,-11.254631643149605,82667.98738965951,native,64,64,context_aware,numeric_tokens
gsm8k,10,-0.28657231587470594,-10.851115683857525,7.55070257789946e-06,78371.16098439325,76930.3125,46.140625,-10.819678040507444,78062.3294871795,native,64,64,context_aware,numeric_tokens
gsm8k,11,-0.6043671876891913,-10.930453745584229,8.343700228713127e-06,81446.68019583735,81895.296875,46.140625,-10.88971331402972,80545.91269841269,native,64,64,context_aware,numeric_tokens
gsm8k,12,-0.3100877534131678,-9.856409697130871,1.9683977538127784e-05,63859.5174563618,56543.515625,46.140625,-9.799752679354903,62512.25877369907,native,64,64,context_aware,numeric_tokens
gsm8k,13,0.16729128308821625,-8.964615797602866,7.20322503352505e-05,44892.73990506531,28027.40625,46.140625,-8.893381480762596,43326.02055702917,native,64,64,context_aware,numeric_tokens
gsm8k,14,-0.32825955175251414,-8.623629967413741,5.707292476438842e-05,47215.71328701936,29361.890625,46.140625,-8.476919269769539,46499.17336394948,native,64,64,context_aware,numeric_tokens
gsm8k,15,-0.21852551938134918,-8.587531956938163,0.0001437821235457433,42559.61670094867,26062.03125,46.140625,-8.425503853039864,41475.465465465466,native,64,64,context_aware,numeric_tokens
gsm8k,16,0.06344181006140236,-7.860914776124496,0.0002585430769732735,31657.18160442795,15667.28125,46.140625,-7.722079594930014,29493.089743589742,native,64,64,context_aware,numeric_tokens
gsm8k,17,0.5191976483147986,-7.2932678498634145,0.0005493067226799851,22748.865665065714,9359.4296875,46.140625,-7.210334332784017,20414.808333333334,native,64,64,context_aware,numeric_tokens
gsm8k,18,1.124367067554848,-6.68333097091234,0.001498786708324951,16191.479026924917,4235.90625,46.140625,-6.706194559733072,14227.70929054054,native,64,64,context_aware,numeric_tokens
gsm8k,19,1.5413816611341673,-6.366186423218047,0.001848767045050985,10843.13827284408,2626.4609375,46.140625,-6.356054578508649,9085.615384615385,native,64,64,context_aware,numeric_tokens
gsm8k,20,2.267670192520003,-5.880982091091992,0.004539023269484969,7889.066038276116,1217.234375,46.140625,-5.840490114121209,6433.878341194968,native,64,64,context_aware,numeric_tokens
